318,777.523,777.008,802.591,880.363,967.292,1128.5,1293.94,1518.14,1781.48,2074.27,2407.72,2749.11,3020.64,3342.35,3513.53,3498.09,3364.34,3173.72,2723.31,2241.74,2145.82,3186.35,4782.52,5294.31,3859.06,2025.68,776.898,383.232,272.56,236.533,224.064,202.181,186.071,201.491,252.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,777.245,746.293,797.462,845.909,920.893,1070.97,1188.39,1414.51,1663.9,1892.17,2166.58,2477.6,2723.1,3019.08,3156.64,3127.79,3022.51,2867.67,2462.63,1927.1,1530.24,1834.36,3176.94,4736.43,4745.9,3325.98,1565.47,678.362,312.148,237.865,224.43,206.915,183.477,178.107,182.476,229.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,733.954,746.867,786.611,831.127,877.359,1019.01,1091.6,1313.75,1538.79,1765.64,1980.4,2226.02,2450.46,2727.42,2819.62,2807.97,2715.99,2566.67,2230.16,1762.81,1315.96,1179.58,1775.98,3256.55,4521.07,4322.39,2747.11,1336.28,492.004,272.004,225.024,206.543,187.823,171.816,165.211,174.948,229.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,719.615,779.838,746.25,798.153,857.256,955.668,1028.35,1219.1,1413.08,1595.34,1794.98,2008.42,2187.26,2463.34,2557.31,2537.05,2449.91,2312.5,2047.21,1611.26,1196.16,1001.73,1048.97,1855.87,3303.65,4335.93,3788.28,2355.05,963.65,404.16,249.688,209.014,193.952,177.719,169.563,158.934,170.644,226.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,718.014,740.268,702.813,770.874,847.724,881.462,1017.41,1151.67,1286.49,1449.26,1630.55,1795.84,2011.72,2215.41,2336.58,2308.13,2183.8,2114.29,1883.86,1465.2,1124.4,914.694,819.307,1037.79,1938.47,3373.56,4015.71,3363.85,1816.87,774.026,345.466,234.897,195.83,184.736,174.462,161.068,159.314,164.86,209.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,692.771,722.284,708.59,738.16,792.564,893.225,998.707,1078.05,1157.55,1319.77,1483.42,1617.22,1805.32,1996.2,2089.08,2103.35,1996.3,1913.44,1707.42,1352.76,1084.93,845.27,735.182,751.978,1050.3,2006.79,3253.08,3721.89,2805.44,1524.67,644.513,313.154,209.339,196.239,183.73,173.398,164.301,158.498,163.42,202.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,697.238,710.85,688.495,725.037,757.655,844.405,944.069,1017.63,1076.76,1216.87,1354.92,1482,1686.55,1796.1,1859.52,1909.94,1791.69,1769.73,1572.98,1293.35,1059.27,830.338,709.917,675.903,708.389,1099.57,2133.74,3149.21,3364.55,2418.42,1224.99,536.941,258.332,210.609,193.28,185.733,170.128,166.325,149.467,161.793,195.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,727.433,714.142,663.281,693.818,737.553,803.154,883.588,935.406,1018.12,1156.02,1237.02,1364.6,1553.13,1649.41,1681.83,1748.6,1620.98,1608.96,1452.66,1207.17,991.005,809.498,710.273,647.453,618.672,690.797,1183.93,2096.52,3156.22,3116.4,2065.25,1002.73,414.351,245.568,203.895,194.84,183.373,175.24,154.621,148.765,157.86,198.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,712.685,702.641,661.297,680.644,684.971,759.227,852.78,874.4,987.186,1082.33,1166.41,1244.59,1387.33,1497.39,1550.3,1548.87,1523.55,1480.78,1369.51,1123.52,919.237,796.231,703.197,644.883,593.427,573.771,712.622,1181.32,2298.77,3072.04,2772.93,1739.61,789.704,359.176,230.855,207.57,193.151,185.753,173.823,154.149,151.169,158.075,195.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,685.699,706.962,659.511,697.432,659.947,746.442,787.561,858.779,932.591,996.434,1106.34,1217.1,1258.87,1382.82,1413.83,1432.01,1414.08,1372.03,1267.7,1072.01,893.616,781.261,703.375,623.794,586.359,535.506,552.547,685.664,1366.49,2395.64,2946.35,2432.18,1429.93,660.241,314.017,226.999,202.246,191.575,184.462,162.827,155.779,144.893,153.511,189.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,690.183,714.439,648.469,683.601,663.054,740.8,746.458,823.98,901.999,965.595,1003.46,1162.77,1162.07,1311.51,1320.68,1325.91,1327.27,1281.83,1142.97,1038.35,870.565,765.563,678.85,626.156,576,526.203,503.588,521.817,762.07,1508.33,2448.1,2734.84,2145.76,1173.52,536.545,284.194,221.364,197.482,184.778,166.639,157.826,151.61,142.255,156.66,192.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,685.068,665.628,664.272,652.002,678.531,686.944,740.456,774.57,862.658,930.872,932.571,1068.74,1093.34,1202.47,1222.55,1185.6,1204.44,1196.07,1093.97,983.611,855.62,752.615,668.196,633.366,587.335,537.289,492.854,479.229,516.902,824.311,1594.98,2377.91,2560.96,1850.72,984.673,456.259,264.589,209.861,184.363,176.157,165.956,161.786,145.234,144.33,151.345,170.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,685.742,639.977,648.05,652.663,668.875,650.09,713.296,745.413,831.09,867.019,908.772,1014.93,1043.2,1127.97,1148.7,1131.11,1114.26,1128.64,1056.49,933.809,828.933,722.568,672.624,628.759,595.1,532.474,492.831,460.963,452.672,521.962,911.809,1683.96,2396.62,2333.4,1553.86,786.484,383.361,233.755,194.075,193.269,170.589,166.016,152.89,139.775,139.737,135.774,171.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,683.4,643.905,602.987,649.263,638.066,646.226,674.482,728.437,764.77,803.499,871.025,945.216,1001.28,1052.33,1090.39,1075.17,1098.3,1038.86,991.775,888.49,800.163,706.526,679.142,630.341,585.193,530.437,489.879,468.862,429.237,432.258,540.276,983.151,1754.8,2338.57,2108.74,1349.33,671.831,320.144,221.019,196.525,176.071,168.297,159.587,150.881,138.444,127.402,138.712,167.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,682.16,626.018,617.965,626.817,642.155,655.887,659.963,740.715,765.424,789.721,849.59,887.263,959.335,968.63,1032.34,1005.48,1047.86,981.237,938.519,862.126,793.363,713.889,667.237,613.616,589.727,536.857,491.621,472.928,435.083,427.198,427.543,576.817,1088.91,1830.46,2237.05,1903.14,1124.65,533.766,274.622,201.522,179.141,177.111,163.389,158.609,142.015,134.035,125.213,129.54,166.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,701.448,631.817,635.934,605.423,624.385,649.458,660.33,719.073,760.479,777.687,826.179,859.266,910.001,937.858,978.35,968.649,987.929,970.55,904.913,825.182,783.215,711.28,670.092,603.95,599.429,544.725,503.847,481.26,440.929,416.813,412.447,430.415,635.533,1189.2,1884.77,2130.58,1639.77,916.42,435.276,237.515,188.275,179.339,167.063,162.47,149.778,141.012,124.113,121.355,132.412,164.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,660.929,673.36,626.855,629.549,631.609,628.01,677.002,692.654,708.446,775.224,779.374,843.128,872.981,916.275,950.723,941.274,919.724,935.168,870.846,803.133,767.483,709.682,669.661,617.365,591.65,558.344,504.081,478.079,447.37,418.72,402.5,393.762,442.24,712.243,1264,1904.05,1955.19,1419.63,761.838,338.305,215.243,185.109,170.221,168.331,151.865,142.403,134.389,117.855,119.989,124.441,152.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,653.495,687.87,615.121,654.44,608.851,631.381,686.971,694.482,717.391,774.482,759.751,798.922,859.022,885.5,900.195,933.894,895.463,875.517,855.749,781.895,747.652,707.628,662.784,626.009,582.61,556.241,504.603,472.583,459.148,425.798,397.514,382.485,385.327,453.834,724.266,1358.56,1864.32,1839.58,1208.84,570.204,303.698,207.673,175.444,172.358,152.862,144.141,134.809,121.667,112.056,109.588,123.111,146.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,669.853,682.577,633.108,639.387,612.918,640.511,684.999,667.28,690.394,750.706,752.41,803.168,824.728,877.215,876.765,905.138,891.142,840.037,844.625,768.216,727.087,705.749,670.857,615.786,570.586,554.428,514.938,467.747,454.697,426.203,394.424,386.202,382.826,392.63,476.404,842.027,1438.63,1868.95,1619.87,961.438,508.16,274.716,197.327,174.381,164.038,145.579,135.23,135.036,118.951,106.771,107.048,117.12,145.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,716.299,665.258,623.669,626.871,625.571,647.896,694.609,650.146,680.726,734.668,791.603,801.881,806.007,843.446,858.785,885.954,867.429,844.635,823.581,750.929,704.701,700.664,652.876,625.731,574.444,554.892,518.942,474.901,462.36,427.932,406.678,393.033,384.769,377.267,386.143,521.707,921.553,1495.3,1773.69,1400.43,856.989,421.701,241.773,186.166,174.018,149.069,144.984,138.288,127.796,113.055,106.286,105.491,119.159,139.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,698.884,670.309,613.496,623.062,641.342,651.27,669.121,638.818,689.429,722.916,803.193,786.084,807.021,855.526,844.436,850.053,847.686,828.439,824.614,737.907,710.734,684.068,628.076,623.083,571.341,551.895,518.776,486.838,456.351,436.942,422.819,396.949,378.543,370.393,362.705,393.923,559.478,987.406,1530.77,1672.47,1269.44,720.109,357.715,224.488,180,157.966,152.855,136.574,131.875,123.187,111.86,101.424,104.157,116.293,143.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,651.128,678.507,622.654,631.287,631.098,680.697,669.493,654.435,694,718.13,769.444,769.414,804.181,861.615,818.524,798.081,824.497,826.391,825.41,729.929,713.852,684.034,629.689,616.845,578.247,557.496,520.989,488.899,471.439,447.056,418.976,407.536,370.726,365.195,360.644,367.367,401.057,594.759,1073.36,1599.7,1568.82,1131.45,617.293,320.414,200.189,172.06,160.63,140.148,138.223,132.739,120.486,110.027,101.105,105.799,118.843,147.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,687.501,684.99,646.92,639.943,640.07,660.738,655.01,690.917,699.365,742.426,783.442,775.975,817.037,847.107,795.749,820.385,822.064,816.377,809.17,735.708,729.507,686.276,638.299,619.627,584.019,562.809,521.375,496.313,472.824,468.585,421.728,411.61,387.487,367.349,364.876,352.287,358.529,411.224,662.88,1219,1578.52,1489.54,1000.57,530.661,282.151,195.517,165.345,147.461,143.85,135.98,126.649,119.773,111.413,106.588,107.608,118.057,143.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,723.542,709.24,690.215,657.801,657.241,670.032,654.357,697.656,726.436,753.061,770.089,776.261,826.946,825.714,827.187,825.646,822.975,807.789,770.095,750.477,713.566,680.462,652.334,613.184,586.934,567.433,535.192,502.141,478.929,459.351,433.028,412.004,405.575,384.622,371.979,354.362,347.985,352.033,442.934,789.809,1280.59,1575.28,1379.3,893.152,473.703,258.797,186.334,159.647,149.296,134.191,132.301,127.264,123.469,113.793,102.983,104.279,116.751,136.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,738.656,731.83,683.659,642.334,652.99,678.037,673.173,706.487,718.992,742.512,725.904,758.302,809.994,817.685,847.736,815.184,848.171,802.207,770.736,748.242,720.559,691.701,664.094,620.789,600.691,573.224,533.69,516.257,471.829,462.126,430.201,416.584,414.759,400.757,368.114,358.972,355.088,341.005,371.638,494.667,868.109,1340.12,1545.66,1274.07,801.718,411.917,229.49,178.487,160.147,139.49,138.073,132.153,129.152,123.524,107.974,98.0229,105.038,117.817,140.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,770.766,728.666,675.445,682.009,637.157,675.555,671.296,702.556,698.084,731.2,739.293,757.877,818.871,807.765,829.848,809.846,832.614,794.186,795.102,729.207,717.682,682.902,671.088,635.373,596.514,575.394,545.208,526.735,465.51,476.142,429.372,426.786,417.66,401.673,382.175,364.831,356.378,347.814,359.342,363.175,533.416,920.607,1398.28,1519.69,1204.69,709.424,373.703,224.44,172.529,156.778,145.254,138.793,131.426,128.941,115.582,100.512,99.3139,102,116.77,144.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,769.318,724.928,666.199,719.768,675.593,686.595,693.221,702.197,702.061,718.238,750.867,791.065,857.535,810.971,822.09,844.405,810.698,799.975,790.279,740.412,729.643,694.656,680.239,630.079,596.456,588.241,562.037,530.122,487.357,481.059,449.811,425.727,415.162,403.345,386.628,373.573,351.277,350.142,353.381,335.176,386.981,581.914,1035.69,1454.6,1480.45,1110.89,646.858,343.924,209.248,168.201,152.143,146.975,131.102,131.748,125.838,109.803,103.666,98.283,98.0667,114.569,132.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,796.573,737.104,678.67,675.01,708.365,682.331,697.612,704.692,730.142,749.89,761.636,789.727,835.301,832.139,828.7,857.049,814.331,826.968,811.165,747.772,724.727,699.756,672.896,625.397,617.856,590.846,567.239,522.877,506.208,492.277,465.449,435.539,419.104,415.675,398.326,380.054,361.8,350.061,346.82,332.353,341.22,403.319,658.505,1106.9,1474.65,1451.79,1053.89,607.463,329.043,202.487,162.516,151.383,138.977,139.625,130.983,118.395,112.408,100.415,93.1323,100.074,112.291,140.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,794.768,732.635,680.329,658.604,718.585,673.314,698.752,692.801,741.046,768.421,768.932,792.583,788.823,843.473,821.706,850.299,823.727,831.496,814.199,747.817,734.149,704.021,663.649,637.447,629.375,570.935,565.835,529.404,517.489,497.308,480.564,453.57,423.492,424.523,405.578,394.585,376.608,355.084,346.978,333.06,322.633,347.357,431.599,722.154,1192.85,1538.42,1442.39,982.621,549.981,287.762,188.187,160.677,147.757,141.43,134.012,122.012,119.277,103.912,96.6115,96.152,102.722,113.952,143.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,762.853,725.498,705.891,658.055,704.55,669.439,668.402,690.072,739.517,764.766,749.576,807.441,791.486,849.347,836.119,836.358,813.669,799.827,782.896,732.852,743.503,696.693,647.028,645.998,623.344,566.921,564.005,536.568,506.724,500.108,479.614,463.005,430.15,421.851,408.492,405.681,381.019,363.139,357.23,339.997,323.496,329.025,343.648,451.115,805.474,1316.51,1578.82,1373.79,902.679,473.909,264.195,178.626,151.503,144.125,138.185,128.722,118.936,109.836,102.499,97.1015,96.6426,97.7177,116.184,130.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,754.473,757.768,737.356,656.139,680.296,651.603,655.569,708.476,756.389,771.108,771.115,803.013,819.917,826.886,858.036,826.981,819.77,794.903,776.837,748.079,741.071,691.612,659.151,646.924,614.551,577.67,561.301,532.24,497.667,508.858,479.724,448.563,439.957,420.338,407.675,397.355,382.043,365.181,359.092,337.178,328.03,324.371,316.092,336.16,507.041,914.809,1393.91,1602.18,1346.74,832.055,437.881,246.54,170.203,144.335,141.678,132.781,123.824,115.147,111.837,103.02,98.2881,91.0864,98.921,102.783,136.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,759.982,779.348,733.856,680.546,667.714,682.541,651.314,714.531,745.728,776.599,785.159,796.141,835.05,814.156,861.2,810.766,821.948,823.009,789.32,748.842,735.525,691.721,670.087,633.429,614.625,590.276,556.079,532.942,499.671,506.318,478.001,453.913,438.384,431.384,398.756,397.773,388.154,368.627,358.556,337.055,327.223,325.683,311.077,305.999,366.208,567.94,1029.83,1496.61,1635.65,1277.7,748.686,399.683,217.417,157.585,143.242,138.705,131.461,116.017,115.601,110.81,102.393,93.7318,92.4864,88.7511,111.056,136.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,729.158,755.577,706.066,645.512,669.165,703.163,682.232,702.732,726.559,758.431,753.327,791.049,830.983,820.227,818.535,808.014,807.112,819.924,765.184,746.482,737.796,694.611,664.923,633.567,611.981,598.712,559.006,531.974,499.49,487.879,479.255,460.567,439.032,433.979,402.422,411.355,392.43,373.612,361.009,344.63,339.893,317.309,313.281,310.254,318.33,384.563,653.947,1123.53,1585.04,1605.48,1172.6,674.68,352.124,196.546,152.558,141.694,133.991,119.316,116.269,114.054,108.65,100.186,92.3118,83.6826,91.7354,111.235,125.756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
