TITLE,F554
DATA TYPE,FLUORESCENCE SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,2024/10/29
TIME,16:33:58
SPECTROMETER/DATA SYSTEM,JASCO Corp., FP-8350, Rev. 1.00
DELTAX,2
XUNITS,NANOMETERS
YUNITS,INTENSITY
FIRSTX,  300.0000
LASTX,  560.0000
NPOINTS,     131
FIRSTY,   313.33661
MAXY,   656.41907
MINY,     0.00000
XYDATA
,240,242,244,246,248,250,252,254,256,258,260,262,264,266,268,270,272,274,276,278,280,282,284,286,288,290,292,294,296,298,300,302,304,306,308,310,312,314,316,318,320,322,324,326,328,330,332,334,336,338,340,342,344,346,348,350,352,354,356,358,360,362,364,366,368,370,372,374,376,378,380,382,384,386,388,390,392,394,396,398,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450
300,313.337,320.792,341.413,344.372,354.319,413.565,503.084,542.845,643.152,743.293,865.218,994.056,1371.68,2432.53,4759.52,7139.97,7020.83,4736.84,2267.53,1058.66,630.046,469.419,404.418,342.541,330.759,378.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,353.296,361.005,371.416,357.685,413.824,479.904,507.272,581.211,645.874,754.726,879.846,975.355,1185.13,1588.61,2969.44,5423.16,7214.33,6409.93,3808.09,1768.71,803.196,510.349,400.793,343.273,325.366,298.403,358.906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,375.978,389.104,390.155,420.412,466.073,528.824,530.283,593.241,679.421,735.197,853.642,954.321,1141.48,1263.32,1803.47,3330.73,5784.82,7066.91,5765.92,3233.05,1390.27,642.631,408.078,355.85,331.806,292.83,285.786,330.362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,404.84,415.533,424.44,452.589,482.311,544.336,562.424,610.579,694.474,748.404,832.097,946.792,1092.82,1159.3,1334.35,1962.7,3647.96,5882.02,6845.74,5153.36,2769.18,1098.49,511.243,372.364,336.401,294.275,270.004,266.048,331.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,425.513,430.382,454.268,455.378,483.416,549.225,598.526,623.55,690.908,765.918,827.514,932.758,1032.95,1104.81,1193.92,1376.7,2101.33,3904.27,6149.35,6323.66,4603.72,2153.81,870.558,437.603,341.118,299.896,274.561,244.914,260.9,311.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,421.657,454.519,470.387,488.041,479.856,534.306,601.327,637.472,690.445,777.323,792.753,887.463,969.096,1051.28,1143.61,1176.53,1353.48,2204.57,4202.25,5929.25,5947.93,3861.55,1821.66,757.114,394.946,318.659,287.902,262.075,244.547,243.812,303.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,490.392,479.949,463.189,514.77,512.969,554.269,588.513,646.456,718.226,757.326,768.266,873.94,909.81,1022.49,1097.15,1085.96,1109.31,1376.41,2391.58,4325.86,5870.14,5350.4,3321.46,1487.84,612.845,359.86,295.179,270.959,244.894,235.718,237.934,292.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,509.034,517.078,473.817,502.882,521.468,587.901,585.632,655.802,701.717,753.786,786.223,859.543,890.379,973.997,1023.4,1025.63,997.008,1071.67,1376.89,2526.74,4500.7,5673.51,4800.91,2779.36,1201.26,490.865,317.257,269.357,252.756,240.228,226.627,229.571,276.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,508.295,512.924,498.686,507.87,516.425,574.202,567.206,647.285,685.672,759.69,774.527,811.029,852.123,900.846,966.778,962.845,962.562,944.303,996.946,1391.06,2746.91,4595.93,5390.18,4256.38,2313,937.749,412.766,281.413,247.795,241.823,226.452,204.275,208.134,262.351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,505.17,501.388,502.071,503.668,528.038,547.729,573.522,594.109,684.391,724.684,753.086,792.181,818.745,846.605,893.381,915.055,914.223,878.157,867.428,909.971,1447.01,2822.89,4638.25,5079.11,3718.32,1883.53,743.179,358.399,260.623,231.412,214.939,195.807,183.877,191.147,246.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,488.167,525.107,486.739,531.728,537.197,551.496,599.812,588.036,652.455,701.614,706.696,749.631,796.573,797.674,847.872,897.472,873.082,834.796,810.803,766.915,880.025,1505.02,3057.83,4527.75,4619.85,3140.08,1513.44,631.882,305.787,227.523,213.64,202.542,179.676,166.569,179.832,225.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,515.766,545.271,459.659,542.583,547.18,559.705,603.475,578.531,627.187,677.928,681.973,730.272,781.355,772.665,819.109,859.741,828.136,795.227,803.53,703.844,718.315,883.252,1645.64,3129.73,4446,4150.32,2639.6,1275.38,464.082,257.448,219.763,203.72,183.208,170.72,161.907,178.084,226.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,538.707,540.494,458.467,538.822,533.093,557.117,592.869,572.24,640.627,648.465,675.233,694.714,761.396,771.694,824.008,800.824,796.447,771.7,788.599,699.671,679.315,687.438,911.196,1763.04,3279.06,4192.67,3651.68,2282.33,917.531,382.876,236.399,210.277,188.326,180.462,163.811,158.68,169.248,202.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,528.381,521.477,481.193,530.091,522.013,544.606,604.298,585.943,640.227,625.705,634.992,666.39,736.676,774.826,822.098,766.468,781.945,785.667,761.665,712.126,674.97,638.031,662.494,964.925,1903.25,3249.21,3904.7,3288.49,1734.85,739.482,322.291,225.597,189.838,186.036,169.477,158.79,153.243,162.099,191.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,518.187,514.31,514.955,539.777,534.814,536.835,570.528,611.7,620.079,622.419,600.557,650.348,723.468,746.259,790.077,754.681,772.174,761.554,749.178,709.605,660.458,627.572,594.103,659.923,990.642,1953.24,3186.52,3680.77,2733.91,1484.58,616.848,296.721,202.556,191.306,174.588,168.896,157.638,148.117,151.121,195.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,497.107,533.915,544.216,517.894,516.226,519.219,569.983,608.766,629.285,625.789,611.373,631.103,686.679,725.964,759.86,750.719,754.079,742.246,746.64,702.52,659.993,625.416,579.532,589.495,650.574,1065.3,2054.69,3142.77,3281.87,2357.08,1173.41,504.42,250.921,201.722,186.617,177.666,165.054,155.761,140.388,151.866,183.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,510.056,513.281,528.065,510.668,514.666,524.664,591.727,574.69,627.385,601.178,629.364,634.829,648.435,689.79,720.886,746.518,737.939,744.849,718.501,689.329,655.763,627.928,584.551,568.466,556.885,656.799,1120.58,2073.18,3086.72,2997.91,1977.18,975.006,410.482,240.285,196.883,192.441,174.426,171.278,151.556,144.01,151.562,184.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,506.608,474.701,493.993,504.389,520.013,551.577,586.673,580.173,587.491,592.542,615.461,628.692,643.148,689.616,700.732,713.719,742.241,749.925,694.457,665.153,660.251,626.375,580.87,569.889,527.468,526.362,640.455,1154.7,2260.6,2984.34,2693.16,1690.61,778.171,345.405,220.332,198.872,187.712,171.966,165.411,153.266,148.738,149.852,177.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,503.142,497.77,511.946,488.343,532.376,579.112,575.535,588.57,588.249,581.094,605.16,593.35,638.103,672.882,690.514,698.034,728.205,741.554,691.139,664.863,659.575,619.921,585.44,579.367,515.532,493.398,493.336,668.565,1359.34,2310.1,2898.63,2393.31,1402.25,611.238,299.051,210.534,189.583,182.715,179.825,162.359,150.026,146.114,145.844,182.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,533.598,540.899,514.658,498.381,533.453,561.404,564.571,571.302,598.728,582.015,590.234,578.197,623.39,669.319,681.539,681.578,705.944,731.812,688.749,671.939,654.588,615.858,588.11,582.139,515.764,484.155,478.558,490.153,753.227,1443.8,2438.53,2690.15,2098.78,1115.71,510.597,256.442,200.959,191.917,191.663,169.936,159.851,151.057,140.533,152.004,175.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,539.368,561.591,534.412,551.057,523.179,541.906,565.002,559.646,587.302,565.975,586.806,611.921,621.954,678.932,656.946,669.715,682.834,699.815,669.925,667.682,624.974,613.703,596.457,584.813,529.252,485.217,461.124,438.704,509.041,799.604,1569.25,2347.35,2499.22,1799.53,938.57,425.661,242.386,202.875,187.949,176.405,170.351,157.452,143.611,139.448,143.986,168.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,550.631,543.606,551.661,551.902,525.237,515.923,558.542,574.122,593.508,576.597,597.449,623.495,630.254,672.449,658.814,674.912,666.795,681.766,663.629,656.569,610.435,615.564,589.271,569.143,534.038,495.436,448.325,429.047,432.442,517.643,907.476,1646.79,2338.2,2261.34,1508.49,758.537,359.987,227.962,188.682,183.231,169.322,157.761,151.312,134.541,132.323,141.891,157.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,529.786,538.911,551.001,527.512,542.386,537.077,548.854,584.345,592.537,571.635,571.947,603.766,630.961,652.035,645.9,670.647,682.074,673.881,654.626,654.938,610.87,620.126,590.469,563.372,528.359,485.666,459.366,427.375,406.59,412.635,535.911,943.105,1721.66,2263.52,2053.31,1304.07,631.41,310.677,209.721,180.922,169,157.816,155.629,138.576,136.027,127.485,133.616,157.477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,554.449,549.807,554.886,505.734,546.689,559.137,553.771,573.638,582.27,571.409,580.189,608.813,622.793,631.695,633.33,659.629,672.91,671.974,658.721,636.997,618.051,603.618,591.075,575.94,529.46,491.652,468.42,428.968,401.546,396.101,418.376,568.894,1051.94,1796.6,2199.52,1809.98,1089.76,515.104,267.711,190.857,173.993,164.919,157.488,153.291,139.615,128.887,120.028,124.516,154.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,576.043,557.875,556.659,497.371,551.403,564.058,557.687,575.661,587.405,580.697,594.173,581.835,625.062,648.213,647.669,648.917,659.018,644.25,671.954,634.122,628.707,589.498,588.018,575.843,531.264,509.708,467.591,433.749,416.792,387.494,385.768,426.913,610.52,1182.96,1856.09,2057.34,1594.78,898.593,411.864,233.909,187.621,171.851,162.643,161.772,146.883,132.09,118.926,112.804,126.817,155.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,565.146,536.526,528.4,505.819,540.156,586.359,592.487,575.991,562.924,578.986,593.6,584.789,618.59,642.875,645.349,634.809,648.848,637.302,654.735,629.129,625.238,593.2,590.744,585.157,539.431,515.392,468.536,448.334,429.611,393.07,375.276,375.883,429.099,694.362,1261.52,1857.18,1929.8,1394.46,718.876,338.72,216.647,179.965,167.771,166.19,149.543,135.211,123.944,113.066,110.523,124.512,146.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,550.462,526.799,510.492,529.252,559.572,576.58,582.144,595.922,560.776,572.872,611.041,603.265,614.195,620.035,637.908,637.893,642.075,635.956,638.231,630.41,616.057,587.992,600.096,581.1,540.71,511.876,473.864,462.079,431.94,396.095,366.819,364.35,368.792,435.385,742.627,1341.07,1863.12,1794.21,1180.51,569.564,302.427,200.272,177.538,170.392,152.204,141.958,132.991,120.481,112.884,113.029,117.982,145.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,564.378,550.085,550.096,561.747,569.844,559.733,543.529,590.745,579.557,556.824,612.779,639.695,638.452,603.23,631.522,654.514,628.679,641.45,644.643,625.477,603.768,594.312,596.18,575.264,547.014,504.452,470.253,458.306,425.95,405.088,377.652,365.237,364.357,373.213,485.084,834.322,1406.06,1818.01,1609.76,957.517,499.138,259.391,193.013,169.07,155.781,152.33,139.897,127.942,122.028,111.548,101.935,116.351,142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,549.144,551.044,596.311,567.723,589.446,541.761,535.425,571.935,611.674,551.921,609.966,634.187,635.296,629.947,637.297,665.694,642.396,639.391,637.628,615.275,604.287,597.47,596.349,576.826,555.188,519.688,466.762,450.937,427.309,410.333,392.588,371.752,368.461,359.021,379.437,511.928,899.462,1466.32,1767.81,1389.61,832.4,408.603,229.569,175.829,159.602,157.502,142.104,133.244,128.866,115.92,99.8243,101.259,114.754,144.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,549.772,568.484,581.202,581.449,596.605,537.335,563.49,578.574,608.836,583.271,597.442,643.017,633.484,647.577,634.998,653.717,657.939,638.406,642.588,618.794,622.617,603.033,587.672,571.55,561.667,521.926,475.8,453.48,429.709,409.55,398.986,378.258,359.335,349.536,351.139,378.292,553.891,973.142,1533.33,1657.14,1248.47,702.29,341.95,213.524,169.038,159.605,144.561,138.149,129.716,120.239,111.275,100.382,102.263,116.59,144.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,580.531,582.184,555.876,548.776,606.573,575.468,578.773,601.967,614.85,611.282,635.228,646.117,639.251,665.866,666.414,656.862,655.437,651.851,669.088,616.627,630.128,606.78,590.046,578.687,561.495,519.646,480.606,456.795,436.038,401.153,404.608,381.068,362.159,349.848,331.033,347.568,403.403,592.297,1066.43,1591.07,1558.88,1111.51,601.749,311.716,197.028,165.68,149.4,146.669,131.102,124.397,123.105,108.305,100.546,101.813,119.171,145.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,615.123,556.026,557.553,547.26,576.285,589.736,584.698,613.749,624.936,638.191,655.762,657.844,658.491,690.708,681.464,681.009,665.687,664.118,672.928,618.331,616.142,582.694,584.084,577.975,557.494,522.929,484.192,469.672,445.833,418.221,414.746,388.55,375.522,358.965,341.809,344.958,352.123,412.321,662.096,1205.86,1551.41,1471.49,967.954,514.764,276.228,191.442,156.394,150.116,136.522,131.219,127.737,114.859,110.03,103.748,104.533,121.325,147.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,606.172,579.668,576.645,558.073,577.071,569.439,609.912,626.724,645.725,650.262,665.31,665.871,669.311,689.42,693.315,677.511,663.064,659.535,658.113,628.562,625.708,606.983,581.552,571.162,552.282,517.506,491.766,484.298,448.754,440.56,428.814,401.512,375.767,364.317,355.07,341.687,336.766,355.197,439.281,784.206,1238.58,1578.1,1346.41,860.446,464.179,246.962,180.77,156.039,146.141,141.478,130.477,120.944,120.245,112.701,101.4,107.771,116.695,140.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,618.232,592.131,566.552,585.287,610.933,582.861,616.469,639.331,639.23,648.986,658.649,688.901,684.786,694.675,701.479,670.624,675.093,681.518,641.537,641.778,645.808,625.535,589.095,574.311,559.746,536.075,502.038,485.32,459.173,447.017,428.038,416.996,380.956,379.65,359.666,354.534,339.879,337.763,356.527,501.459,835.703,1345.57,1532.97,1230.56,771.986,402.743,236.79,169.989,158.335,144.386,136.407,125.601,121.366,119.383,104.504,101.219,101.759,116.846,144.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,649.507,605.405,574.037,619.07,654.233,590.049,619.081,634.129,646.925,668.123,666.192,698.881,706.521,701.599,702.905,698.133,684.406,679.378,655.11,657.739,646.068,626.421,605.814,563.779,577.523,542.739,513.117,478.038,477.731,456.05,435.918,424.089,397.978,389.487,369.338,360.645,339.38,333.741,330.82,373.766,518.492,909.063,1377.12,1473.58,1177.82,699.356,374.593,225.329,176.913,149.991,143.772,137.98,126.557,124.875,117.258,103.93,98.5975,101.091,114.4,136.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,648.438,611.076,598.55,606.801,622.131,610.549,636.997,655.224,657.383,680.584,697.796,718.199,732.049,698.262,719.148,726.397,700.885,675.135,680.944,662.398,628.429,630.555,614.057,589.422,568.269,545.143,519.412,503.85,473.487,458.864,454.782,421.929,406.951,386.215,377.037,356.93,344.792,346.449,323.448,350.601,379.936,569.65,1015.08,1435.18,1485.06,1081.12,629.474,346.721,210.788,162.562,147.423,148.298,136.54,130.291,125.755,110.078,102.272,100.496,98.7787,111.275,144.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
