TITLE,Blank3
DATA TYPE,FLUORESCENCE SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,2024/10/29
TIME,11:09:37
SPECTROMETER/DATA SYSTEM,JASCO Corp., FP-8350, Rev. 1.00
DELTAX,2
XUNITS,NANOMETERS
YUNITS,INTENSITY
FIRSTX,  300.0000
LASTX,  560.0000
NPOINTS,     131
FIRSTY,    29.72142
MAXY,    35.27953
MINY,     0.00000
XYDATA
,240,242,244,246,248,250,252,254,256,258,260,262,264,266,268,270,272,274,276,278,280,282,284,286,288,290,292,294,296,298,300,302,304,306,308,310,312,314,316,318,320,322,324,326,328,330,332,334,336,338,340,342,344,346,348,350,352,354,356,358,360,362,364,366,368,370,372,374,376,378,380,382,384,386,388,390,392,394,396,398,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450
300,29.7214,34.5869,31.8871,37.0015,43.5691,38.0802,22.5351,26.7398,22.1957,35.2649,56.725,105.767,330.083,1257.01,3472.38,5653.32,5849.98,3750.04,1493.59,438.832,176.061,158.494,180.578,171.19,189.613,253.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,26.9532,33.0746,22.788,42.7067,40.8183,37.3821,27.6486,28.4202,23.3933,28.2912,40.888,56.7365,126.111,450.568,1697.43,4037.72,5875.45,5377.15,3059.26,1132.95,328.29,165.542,154.086,154.653,163.271,186.86,242.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,33.6806,32.6937,19.4405,48.2757,37.0772,43.3394,32.1219,38.9327,34.0346,21.2155,41.6462,30.7764,57.3331,158.057,585.396,2089.7,4472.45,5882.15,4884.27,2557.36,878.439,259.825,142.883,138.807,149.838,155.138,168.357,228.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,35.2795,23.5263,19.3308,46.1883,31.1041,33.7572,41.066,41.02,34.2369,13.4032,31.3238,23.8203,36.581,73.5483,199.517,766.289,2464.86,4721.8,5751.75,4421.57,2158.42,726.326,219.485,131.257,138.488,142.362,149.455,173.953,227.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,31.5878,20.816,20.9327,32.1953,33.375,26.4612,46.4878,37.2332,35.2672,21.0856,24.3746,17.9819,26.8036,37.1618,78.1702,250.308,1016.08,2797.38,5001.8,5549.61,3912.85,1805.59,563.136,182.322,126.864,129.393,142.401,145.63,163.626,206.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,31.5083,22.476,20.1743,20.4698,33.8689,22.9702,36.9826,39.5931,31.1391,32.3276,21.5526,18.019,23.3376,25.5852,37.7861,95.2447,326.768,1182.72,3189.07,5105.3,5231.29,3411.8,1456.69,454.956,158.639,118.993,128.51,131.812,134.539,151.656,203.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,31.4296,19.2325,16.2413,20.8672,27.4054,27.2781,23.0626,40.0755,30.7764,30.9682,19.9393,15.0407,19.0928,19.0833,25.9052,46.5438,124.903,403.121,1448.19,3493.94,5138.79,4746.24,2884.89,1209.69,346.227,134.664,113.369,123.747,124.11,128.188,145.652,196.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,29.8431,18.8591,21.3365,16.8108,19.5797,25.2288,17.9186,40.0652,26.0667,26.7067,24.6405,17.5528,16.5176,18.1646,23.0303,32.9366,65.6109,144.043,505.377,1750.75,3722.04,4988.09,4325.28,2478.41,923.042,272.358,119.371,109.972,116.224,123.166,126.281,144.575,187.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,27.3373,27.8383,21.7709,16.7429,19.7647,17.6883,21.1707,28.808,19.4268,26.413,31.5776,20.4532,12.9325,15.0049,18.2342,28.0971,44.0353,67.3961,183.448,653.64,1969.72,3911.79,4825.08,3846.45,1987.39,720.211,209.249,104.97,103.237,114.483,114.523,122.133,130.864,179.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,23.236,21.3562,16.5611,17.8278,22.3034,18.3719,24.5481,22.6459,14.1545,30.9235,30.6376,21.5612,17.3184,16.4414,16.4831,24.3152,30.85,36.6486,89.4631,212.846,737.443,2207.95,3985.39,4553.86,3329.13,1648.46,530.299,166.361,98.3405,95.732,103.231,109.93,115.871,126.211,164.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,23.1671,18.1509,14.3273,17.3573,22.4644,20.4594,25.0301,19.7073,10.6463,23.7784,25.1337,22.7794,21.9629,22.994,21.0996,24.6522,26.8338,29.0247,56.1647,90.3594,253.17,905.283,2427.85,3982.42,4163.84,2882.49,1269.37,422.629,126.198,88.2664,95.3148,96.1311,106.284,106.49,120.535,160.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,12.0041,12.3738,14.4282,21.1454,15.8944,13.0498,19.019,17.5946,9.12985,20.3641,30.8237,27.725,23.9041,24.5008,19.7579,27.2166,22.6523,20.3496,40.5478,51.1125,104.989,312.658,1100.24,2549.63,3905.76,3771.74,2351.88,1063.08,281.495,102.646,83.7589,83.7539,93.9702,94.4411,102.212,111.729,156.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,5.23261,4.49166,20.6686,28.0224,18.304,12.2677,20.6976,16.525,15.3705,19.3865,31.0158,34.1141,29.68,27.0351,19.0673,24.1891,19.2457,19.0889,34.3243,34.2778,53.6703,122.389,381.893,1194.91,2726.87,3741.3,3296.07,2055.46,705.539,219.236,86.3222,71.8811,82.6486,85.3525,92.1859,87.7693,111.262,142.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,15.9426,6.66392,21.2498,27.4761,17.592,12.0579,32.6877,17.9975,18.417,22.4718,24.173,32.0119,25.3109,35.1368,23.059,22.0189,20.5793,21.2237,26.1672,22.1905,32.1906,60.9185,138.012,448.438,1422.22,2765.51,3485.92,2998.3,1521.63,564.014,160.839,70.567,69.1727,72.6996,80.5685,83.4147,89.8013,102.447,142.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,13.6239,14.0576,17.4388,25.6505,20.2724,10.6309,29.3871,23.7125,18.6122,21.7797,23.1131,24.7967,19.3575,29.8026,26.7734,23.2779,20.7545,26.0565,20.3558,16.7945,22.8876,36.33,64.7484,162.577,539.847,1470.24,2746.7,3260.96,2463.68,1266.77,437.191,127.299,66.3099,68.2567,72.5035,75.417,78.6055,86.9046,100.768,127.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,14.5896,20.3697,15.2995,34.6202,24.001,12.4436,20.9759,20.0068,13.0503,16.5074,19.5124,22.8947,15.9921,23.6162,24.14,26.6706,20.0834,24.23,19.1994,16.7895,20.7394,26.9948,35.7513,71.0327,186.072,626.021,1650.98,2700.67,2944.75,2105.46,986.671,331.996,99.4878,65.4043,64.0002,68.1196,73.6979,75.6195,80.7484,91.8276,119.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
