318,641.001,660.745,692.804,677.201,752.388,830.661,1055.68,1154.1,1399.28,1615.6,1888.98,2111.25,2363.37,2610.01,2725.88,2739.62,2642,2467.11,2190.64,1804.29,1943.11,3049.93,4713.22,5090.62,3761.75,1885.71,711.638,330.141,216.041,191.639,182.83,177.192,168.501,179.375,236.232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,639.564,653.959,650.655,673.149,702.119,800.135,1013.48,1088.17,1300.4,1491.72,1691.78,1880.04,2164.84,2349.28,2488.59,2429.02,2340.47,2246.2,1988.24,1556.67,1333.84,1709.63,3077.53,4549.21,4638.56,3148.45,1497.83,614.636,265.497,188.666,177.6,170.532,158.522,155.613,166.858,220.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,625.518,663.266,615.715,669.308,689.427,812.066,922.3,1024.7,1204.69,1341.85,1560.15,1711.09,1981.71,2086.69,2225.89,2173.63,2096.73,2045.21,1780.87,1407.08,1094.71,1039.53,1681.22,3115.22,4369.06,4150.07,2629.36,1246.58,437.344,217.397,180.269,169.616,154.927,146.282,150.073,160.524,215.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,610.044,649.693,591.81,684.858,660.461,795.876,847.465,957.827,1080.48,1221.56,1430.07,1585.14,1782.62,1884.08,1985.51,1964.92,1929.01,1837.72,1611.7,1284.21,985.729,793.75,921.949,1719.44,3157.63,4177.96,3626.69,2267.7,897.088,349.554,195.482,167.936,153.611,144.512,144.323,144.838,154.107,203.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,619.433,643.285,576.272,658.047,672.554,727.452,816.401,873.395,1021.28,1112.73,1274.41,1441.13,1609.19,1700.75,1792.86,1778.56,1757.03,1658.86,1468.83,1179.8,912.595,716.577,669.206,913.758,1815.56,3223.25,3917.09,3231.9,1694.29,712.368,277.062,178.003,154.734,146.192,139.737,144.425,135.312,142.152,195.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,626.396,618.171,626.779,637.953,636.773,673.951,784.056,817.191,931.451,981.492,1133.45,1297.76,1421.37,1514.77,1653.7,1589,1599.19,1508.95,1323.32,1083.79,837.679,688.519,596.348,620.509,926.056,1881.77,3151.48,3553.12,2685.59,1450.12,563.595,252.272,161.117,148.301,142.103,142.357,139.416,131.707,139.824,183.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,637.596,605.116,617.312,606.324,597.613,664.284,718.959,770.916,848.032,908.211,1045.72,1158.76,1276.04,1368.91,1471.15,1464.64,1439.69,1373.4,1188.14,1006.51,786.249,658.146,571.451,529.919,571.034,980.259,1973.93,3022.95,3253.04,2292.62,1135.13,458.397,206.152,155.297,144.101,143.307,135.889,132.811,124.083,136.316,181.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,648.926,588.29,567.804,588.065,601.758,634.486,697.514,743.568,789.19,862.278,959.339,1069.19,1152.87,1259.63,1310.34,1323.25,1306.03,1250.97,1108.27,963.21,752.087,634.816,549.025,492.927,461.78,537.808,1021.25,1978.03,3043.42,2943.2,1949.1,912.792,346.297,178.696,146.889,143.372,131.954,133.531,124.226,115.421,132.629,165.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,630.833,579.798,571.302,573.291,597.417,585.861,649.632,697.122,764.991,798.129,889.932,981.502,1063.35,1151.11,1201.49,1215.26,1205.61,1150.41,1036.8,877.194,712.807,622.838,537.645,474.493,419.742,418.149,555.859,1066.26,2188.51,2921.83,2634.81,1642.27,698.247,289.375,165.565,145.1,130.876,131.326,124.53,112.79,113.958,123.444,165.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,629.082,592.996,556.724,557.014,565.034,563.681,616.754,655.359,719.28,739.853,801.838,892.037,974.845,1044.8,1094.58,1098.18,1119.07,1079.55,953.452,808.256,691.62,608.267,520.124,464.455,420.372,381.548,405.021,558.06,1253.89,2253.09,2811.9,2335.99,1302.58,573.82,239.408,153.556,138.437,128.449,123.278,116.113,114.599,115.562,122.423,167.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,641.133,594.916,543.107,555.68,560.512,588.731,608.82,610.681,668.55,681.757,758.909,812.897,898.718,960.022,1005.09,1010.38,1021.72,978.981,897.277,755.75,670.738,578.208,521.768,447.175,417.701,366.595,363.683,383.564,640.444,1373.86,2318.41,2619.27,1985.26,1083.93,445.383,197.767,146.165,133.238,127.531,118.913,113.019,112.534,106.648,127.168,156.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,616.73,596.497,551.733,543.768,560.324,552.215,614.942,576.639,632.78,660.709,716.052,753.866,838.185,884.706,921.456,938.3,932.238,899.317,827.156,738.866,629.309,567.129,513.893,442.732,412.173,361.009,336.011,327.708,379.55,700.669,1442.67,2274.31,2391.62,1741.77,899.77,374.374,178.827,135.638,126.34,120.288,107.133,114.127,105.812,106.584,117.937,145.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,607.329,577.153,556.795,555.978,545.598,529.197,573.551,556.105,590.325,628.242,664.145,707.793,791.712,831.135,845.537,882.522,871.054,845.324,753.67,708.915,605.06,552.712,503.578,443.52,406.319,358.501,333.031,307.81,315.149,402.617,790.071,1566.95,2250.5,2178.44,1474.4,701.953,288.458,151.23,128.744,120.535,108.057,118.267,112.92,103.303,104.125,110.962,155.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,577.984,554.311,556.821,524.811,535.37,516.553,551.421,525.66,567.618,601.844,637.056,680.507,735.303,784.303,808.575,826.126,791.705,809.149,721.06,670.089,586.041,533.621,483.866,430.776,406.503,364.404,333.148,306.093,285.085,301.126,416.022,856.136,1635.23,2163.68,2002.39,1233.36,559.824,234.714,146.046,122.684,107.814,116.988,111.173,105.259,100.719,95.0912,118.425,145.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,583.265,556.313,553.831,509.582,503.838,500.8,533.981,509.561,541.784,596.627,621.065,624.889,682.408,721.912,767.734,777.983,745.987,766.098,681.208,627.097,561.569,509.724,471.831,437.161,400.99,367.635,332.369,304.441,274.252,282.562,297.634,460.762,965.263,1688.67,2130.96,1748.7,1006.75,445.725,192.171,133.67,117.037,117.539,104.625,104.498,104.588,90.3789,97.1892,115.028,140.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601.241,550.36,527.696,509.432,492.042,483.334,508.349,490.382,537.283,551.417,579.436,605.027,659.323,701.962,704.865,744.51,722.105,693.901,666.857,602.505,559.755,510.363,475.803,437.915,402.712,359.11,336.957,309.261,266.103,272.18,266.117,313.297,512.892,1064.89,1787.05,1979.94,1522.53,821.745,341.531,166.473,130.383,114.106,108.684,102.362,107.411,96.8194,95.0647,94.3198,110.628,144.616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,634.353,577.993,509.211,499.385,464.37,487.163,518.4,505.411,513.956,541.596,563.864,588.509,628.265,661.447,657.183,672.641,687.569,656.4,639.221,580.808,555.364,519.934,483.358,433.116,395.904,345.964,335.639,320.106,278.236,274.648,254.15,267.921,322.23,583.08,1157.34,1756.9,1824.15,1309.48,662.519,262.694,153.686,115.936,111.048,104.715,104.464,108.741,94.9984,85.5407,92.572,107.838,138.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,610.954,557.966,533.076,480.228,467.391,460.656,496.977,523.963,508.126,528.716,544.193,589.691,590.845,618.77,635.062,634.521,646.71,632.096,602.113,570.932,543.259,516.958,476.476,434.111,385.898,348.8,337.211,319.387,290.837,274.794,245.631,249.001,258.161,330.091,621.902,1238.45,1733.97,1704.82,1111.99,504.901,226.349,137.136,113.169,108.428,103.203,107.847,98.1165,87.0319,85.229,92.2295,104.746,131.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,627.096,562.487,523.592,472.21,479.219,463.849,490.872,512.973,483.257,518.633,525.451,573.333,565.497,606.303,634.428,615.562,631.119,602.012,588.644,544.547,537.032,507.691,468.473,436.669,384.039,363.456,332.752,320.406,288.64,267.401,247.702,241.388,247.359,255.215,356.285,720.659,1296.75,1745.83,1512.34,886.926,416.79,196.694,122.152,113.276,106.464,99.6293,103.514,90.6662,94.2299,87.7459,90.9397,102.1,138.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,598.353,599.11,511.79,490.091,467.735,487.299,484.579,499.347,493.106,486.932,498.863,539.453,548.06,585.277,625.504,602.441,618.062,588.98,582.714,532.804,511.159,495.036,474.694,426.602,395.982,368.937,340.125,325.841,286.199,267.452,247.078,241.528,238.358,239.037,258.842,401.118,787.219,1409.96,1648.45,1316.56,741.662,337.809,159.492,123.467,107.235,101.702,105.349,97.1787,99.4697,90.5965,85.4753,88.0538,99.2085,130.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,556.467,588.151,536.557,498.602,455.679,483.372,477.558,479.287,499.84,478.487,507.924,523.356,515.002,575.424,597.912,593.156,602.4,607.316,575.519,532.438,497.84,489.577,471.513,427.961,391.743,378.833,346.787,316.967,295.139,270.913,256.948,243.813,236.146,235.56,230.033,272.213,447.848,904.675,1412.83,1574.79,1156.22,624.599,281.237,154.49,118.437,106.533,104.912,102.234,103.501,92.0058,90.9751,85.1569,85.3496,103.057,132.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,551.136,562.429,567.321,480.327,462.674,474.324,484.067,455.197,481.788,494.166,508.551,510.636,536.085,570.116,575.698,589.899,587.678,592.929,557.965,524.725,492.846,473.166,455.375,427.657,402.038,385.07,351.886,316.47,293.246,280.546,268.512,251.81,238.967,231.126,226.778,240.273,283.996,498.473,954.368,1481.93,1500.44,1032.14,533.245,252.108,148.625,118.049,111.097,111.001,100.795,97.7724,97.7396,92.3142,84.4663,88.4997,101.926,130.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,573.576,557.413,540.446,496.926,488.621,477.085,467.303,451.043,484.623,493.057,498.488,501.947,540.702,566.179,563.587,565.231,581.651,559.445,553.867,522.309,475.574,467.581,454.88,420.407,403.823,388.18,348.403,312.3,303.128,284.305,276.884,263.014,245.047,236.802,235.46,226.834,236.291,307.362,551.486,1105.5,1486.8,1389.45,902.534,458.383,219.198,142.673,113.588,114.922,105.595,101.946,99.3823,98.9318,89.6765,85.1022,89.2628,100.382,133.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,605.494,561.75,531.768,551.28,484.687,487.033,478.228,477.971,476.485,473.208,499.083,516.915,531.741,552.162,561.064,553.506,590.834,541.24,551.084,514.335,474.063,475.67,456.733,422.697,398.605,386.152,346.578,319.514,308.79,289.956,284.158,269.17,249.237,245.621,233.963,225.638,228.344,247.325,336.481,667.507,1159.08,1471.48,1272.3,802.493,399.664,207.888,130.908,118.147,110.184,105.005,99.8338,98.3752,97.6803,87.1237,84.8985,86.7082,104.186,122.379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,621.246,547.541,566.327,548.88,452.647,496.737,500.104,498.143,475.842,481.714,502.454,524.826,527.505,543.834,559.595,557.47,578.404,563.509,543.61,505.069,497.378,472.522,457.069,423.712,397.454,388.7,354.223,336.54,312.147,296.879,288.597,271.142,256.891,249.575,233.856,235.622,223.244,225.605,254.951,387.56,743.508,1237.61,1460.7,1171.46,715.684,346.964,176.255,129.937,113.601,111.936,105.426,101.908,105.85,93.7187,86.0835,78.5681,87.717,103.247,136.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,629.503,561.905,573.012,528.44,493.56,471.865,490.82,494.999,498.54,500.504,503.954,545.907,529.061,534.501,537.425,546.944,562.305,556.701,526.168,509.237,514.322,478.919,449.691,426.178,402.572,389.22,364.272,340.882,310.468,303.667,294.542,281.75,262.879,256.757,243.499,239.888,226.397,223.226,231.202,261.978,419.924,816.463,1323.71,1412.99,1122.52,645.014,314.091,175.184,126.707,116.245,109.518,106.504,105.188,105.388,94.2233,82.9285,80.2039,98.3492,108.109,128.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,633.969,574.374,577.572,507.029,517.52,459.673,485.095,476.438,515.927,517.378,497.836,554.225,532.579,525.265,535.268,541.757,560.895,548.194,521.225,509.67,500.543,477.42,465.105,430.626,412.079,390.561,366.927,346.303,328.789,307.562,301.133,292.857,271.838,261.11,251.798,246.726,234.582,232.596,221.038,232.659,283.162,482.809,947.426,1344.29,1416.61,1030.96,576.488,292.916,165.364,127.701,114.485,111.951,107.148,107.879,103.076,92.3347,82.362,89.224,90.7061,101.852,136.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,603.063,586.346,559.168,532.097,511.851,465.429,491.944,471.025,503.988,524.99,512.034,509.801,545.528,545.969,540.218,546.325,552.023,559.351,536.054,524.865,506.023,476.851,461.948,439.58,413.17,390.285,377.065,349.7,333.616,311.232,305.949,296.727,286.841,267.177,260.232,252.224,240.534,236.514,221.752,229.391,242.848,315.393,554.382,1017.66,1430.16,1361.36,979.161,545.755,271.592,159.766,121.633,122.383,111.9,106.448,107.931,97.877,89.9575,85.4381,84.632,87.9858,105.938,134.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,605.547,597.13,553.179,549.924,525.048,488.627,490.925,482.737,476.781,515.552,527.659,492.741,546.187,551.361,555.27,560.265,552.084,559.091,542.934,534.754,511.343,467.168,458.7,445.66,416.217,385.173,365.678,355.944,337.097,318.048,314.246,294.951,296.232,281.315,266.446,255.663,246.172,245.234,231.27,230.326,235.898,250.215,324.167,638.721,1142.24,1451.19,1346.62,917.704,484.338,245.478,145.094,130.681,115.228,110.01,108.329,99.0301,97.3746,90.7746,88.096,78.0497,89.6419,102.417,135.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,622.894,632.855,557.197,544.971,514.467,496.272,527.175,495.235,507.91,514.583,518.105,494.451,512.371,540.898,550.55,551.705,557.207,555.731,537.686,533.541,509.104,469.545,468.94,448.722,424.124,388.717,376.349,362.408,353.885,334.666,321.818,301.851,299.763,289.673,278.328,261.162,255.112,250.629,238.986,231.803,233.734,232.979,248.928,385.48,722.698,1232.13,1484.74,1290.97,855.593,434.373,214.734,144.434,124.15,114.362,110.747,99.8434,99.8231,94.1758,92.7854,80.1816,79.6967,89.3593,105.603,134.474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,636.269,635.577,578.415,529.823,511.218,509.791,515.439,491.279,515.474,521.018,515.292,513.569,513.607,528.281,546.185,543.356,555.352,547.044,540.146,531.958,507.943,472.562,477.117,448.182,418.102,394.373,384.31,358.86,354.154,337.522,321.477,316.941,297.662,297.029,284.769,268.393,266.057,253.479,245.133,239.846,236.225,230.466,238.167,277.037,423.261,832.074,1312.55,1500.11,1282.53,781.761,390.74,203.63,138.329,117.282,114.216,103.916,97.7047,92.5243,97.9035,85.6464,77.0512,80.9433,87.6257,102.362,131.482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,627.059,585.446,573.761,544.431,509.765,513.226,486.484,511.118,505.725,511.914,506.867,536.649,514.301,533.992,560.078,539.344,552.807,557.928,541.96,527.42,495.504,479.29,476.397,437.536,409.436,390.806,388.187,359.967,342.515,341.621,329.372,317.023,297.366,302.763,288.994,277.925,270.478,260.187,244.241,245.363,244.766,233.606,232.985,245.713,291.625,496.159,944.128,1404.52,1551.85,1201.09,697.847,353.633,185.256,132.702,119.343,105.125,101.204,94.0116,98.8538,94.1937,81.9837,76.816,74.7084,81.7902,102.364,133.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,645.177,587.171,586.551,539.203,528.515,520.985,497.843,509.827,514.03,491.122,521.073,541.757,555.61,527.888,558.826,530.957,551.747,549.697,536.482,519.503,480.991,478.981,463.878,437.571,420.397,397.704,394.43,370.376,343.879,349.743,331.439,316.691,304.122,299.063,296.781,282.58,275.738,263.291,251.785,246.645,245.75,227.376,230.565,231.775,254.495,322.206,582.002,1055.88,1525.27,1530.41,1118.53,631.648,314.224,171.819,131.347,109.504,107.952,96.9461,98.2498,92.6192,91.2962,81.8829,73.7785,71.4953,85.3383,104.19,124.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
