TITLE,F574
DATA TYPE,FLUORESCENCE SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,2024/10/30
TIME,15:10:34
SPECTROMETER/DATA SYSTEM,JASCO Corp., FP-8350, Rev. 1.00
DELTAX,2
XUNITS,NANOMETERS
YUNITS,INTENSITY
FIRSTX,  300.0000
LASTX,  560.0000
NPOINTS,     131
FIRSTY,   362.86264
MAXY,   890.16864
MINY,     0.00000
XYDATA
,240,242,244,246,248,250,252,254,256,258,260,262,264,266,268,270,272,274,276,278,280,282,284,286,288,290,292,294,296,298,300,302,304,306,308,310,312,314,316,318,320,322,324,326,328,330,332,334,336,338,340,342,344,346,348,350,352,354,356,358,360,362,364,366,368,370,372,374,376,378,380,382,384,386,388,390,392,394,396,398,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450
300,362.863,355.256,409.439,390.953,476.04,519.067,557.048,656.519,746.282,871.173,1024.66,1197.35,1522.55,2611.07,5044.52,7139.77,7195.43,4825.61,2443.42,1204.31,753.918,556.318,454.817,396.134,368.568,403.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,414.147,385.752,418.829,399.773,499.132,534.386,584.126,659.496,755.034,895,1025.97,1182.08,1310.04,1827.15,3197.26,5531.91,7353.53,6562.61,3970.31,1877.56,907.701,578.837,466.715,405.974,354.818,321.959,390.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,426.415,427.871,455.289,429.55,519.503,573.825,625.167,702.656,776.441,923.035,1034.77,1119.95,1259.88,1475,2004.51,3507.99,5887.23,7257.97,5876.5,3350.49,1457.49,696.795,483.892,417.659,368.63,314.288,310.065,347.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,480.972,455.058,472.121,457.658,534.885,586.17,633.639,715.55,787.647,907.986,989.822,1093.16,1213.41,1346.89,1567.77,2162.54,3770.21,6159.35,6889.98,5247.61,2723.34,1140.32,580.307,430.441,373.809,332.564,289.252,283.036,346.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,515.962,480.742,482.689,481.846,547.747,603.079,658.755,731.07,805.124,886.111,971.856,1059.6,1169.41,1253.68,1380.54,1556.09,2308.95,4173.91,6280.44,6423.2,4429.77,2194.61,925.064,497.844,396.598,345.185,298.219,264.201,269.869,338.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,529.514,502.091,518.048,528.898,550.447,598.118,684.13,736.538,826.805,878.754,953.472,1060.3,1128.22,1195.34,1286.06,1323.53,1558.74,2425.32,4439.65,6091.15,5881.56,3846.82,1844.74,782.744,452.261,353.554,314.095,281.515,251.674,271.411,333.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,545.063,537.466,535.681,563.845,574.429,600.366,698.411,735.832,801.087,861.162,933.662,1050.32,1094.28,1168.84,1235.33,1216.25,1308.01,1568.27,2616.35,4509.45,5973.47,5324.47,3282.76,1509.17,656.582,407.239,322.328,299.753,265.849,260.86,260.592,314.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,572.958,544.941,555.403,559.955,604.46,656.33,704.975,701.205,785.827,837.327,909.001,989.721,1074.85,1127.85,1172.39,1154.81,1223.39,1249.34,1570.94,2694.68,4622.81,5701.28,4759.61,2784.05,1223.33,564.524,359.105,310.378,278.672,257.259,247.781,245.258,308.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,604.839,541.846,576.477,572.169,637.272,667.9,701.564,684.155,787.034,816.773,877.618,947.655,1048.26,1069.76,1139.9,1111.36,1139.27,1144.66,1147.63,1558.7,2822.46,4690.85,5404.1,4203,2330.48,992.973,471.708,333.076,282.041,268.9,245.289,229.268,230.88,276.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,579.407,547.736,586.238,589.971,625.486,656.002,704.964,684.279,765.546,806.242,878.938,903.405,991.487,1047.84,1073.93,1081.95,1090.03,1097.58,1017.88,1086.71,1547.51,2923.26,4650.68,5040.27,3767.58,1897.58,795.133,407.998,288.572,275,249.963,228.384,208.152,210.742,256.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,567.122,557.688,575.54,601.876,622.466,651.141,707.854,676.057,706.927,788.609,847.584,868.562,925.693,990.973,1029.91,1020.73,1066.29,1047.82,989.522,945.139,999.921,1589.79,3105.76,4565.9,4696.95,3168.99,1524.41,665.082,343.484,276.591,258.088,229.471,212.808,192.369,209.503,249.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,580.729,590.796,614.209,578.812,642.15,676.673,688.869,719.4,727.046,798.041,802.577,837.671,895.59,925.175,980.949,981.114,1014.5,1021.88,951.462,913.315,854.987,994.189,1752.71,3219.96,4495.08,4184.06,2636.73,1292.21,523.2,311.871,262.546,234.674,221.978,193.554,197.832,194.712,242.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
