TITLE,F521
DATA TYPE,FLUORESCENCE SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,2024/10/23
TIME,14:06:54
SPECTROMETER/DATA SYSTEM,JASCO Corp., FP-8350, Rev. 1.00
DELTAX,2
XUNITS,NANOMETERS
YUNITS,INTENSITY
FIRSTX,  300.0000
LASTX,  560.0000
NPOINTS,     131
FIRSTY,   969.18420
MAXY,  1178.00598
MINY,     0.00000
XYDATA
,240,242,244,246,248,250,252,254,256,258,260,262,264,266,268,270,272,274,276,278,280,282,284,286,288,290,292,294,296,298,300,302,304,306,308,310,312,314,316,318,320,322,324,326,328,330,332,334,336,338,340,342,344,346,348,350,352,354,356,358,360,362,364,366,368,370,372,374,376,378,380,382,384,386,388,390,392,394,396,398,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450
300,969.184,944.768,961.936,1135.79,1325.57,1607.76,1971.08,2557.94,3096.69,3802.52,4626.99,5449.17,6462.71,8112.44,10000,10000,10000,10000,7435.91,4752.49,3009.26,1888.75,1291.97,920.162,669.658,566.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,1047.65,1002.02,1005.15,1150.05,1348.33,1602.76,1963.96,2527.39,3087.89,3740.8,4526.63,5234.97,6063.51,7150.62,8785.51,10000,10000,10000,8958.28,5587.46,3214.29,1954.67,1352.71,979.478,680.437,515.681,455.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,1068.39,1034.86,1048.59,1195.61,1380.61,1596.03,1981.01,2506.65,3040.51,3672.11,4329.56,5019.4,5724.83,6580.34,7480.76,8857.29,10000,10000,10000,7029.1,3818.88,2121.41,1414.09,1028.8,711.99,526.387,393.98,393.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,1099.78,1019.18,1076.05,1206.65,1395.16,1604.89,1962.51,2386.28,2882,3486.37,4129.1,4830.69,5425.06,6179.51,6771.64,7283.19,8578.56,10000,10000,8761.44,5187.91,2722.08,1555.71,1066.56,745.042,561.061,405.429,344.416,356.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,1136.8,1019.31,1123.09,1201.92,1382.24,1557.92,1924.49,2295.06,2722.73,3265.25,3938.34,4535.72,5168.19,5833.78,6302.15,6420.61,6960.39,8377.66,9973.47,9599.39,6921.47,3894.18,2011.94,1174.05,787.917,573.274,429.089,336.091,299.431,309.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,1153.95,1059.64,1098.21,1174.85,1348.44,1488.37,1833.58,2199.84,2612.78,3138.75,3703.45,4258.24,4790.96,5475.9,5878.18,5881.55,5967.22,6487.6,7843.43,8760.59,8034.82,5594.18,3056.76,1562.3,899.441,588.6,451.85,347.705,291.065,254.207,295.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,1153.96,1079.29,1128.12,1142.57,1275.23,1474.68,1725.29,2120.18,2458.93,2959.78,3469.8,3976.59,4479.49,5035.37,5460.71,5427.65,5360.77,5435.59,5832.87,6817.34,7722.22,6865.68,4589.53,2398.1,1160.22,643.254,470.542,372.534,301.755,252.532,241.879,280.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,1155.13,1089.42,1104.85,1136.52,1228.89,1458.76,1690.35,2011.58,2331.93,2753.78,3211.64,3706.9,4179.33,4662.05,5042.32,5040.13,4895.06,4884.01,4668.51,4924.06,6105.87,6886.39,5945.31,3777.05,1810.21,862.175,512.972,406.172,311.943,272.755,234.513,231.949,267.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1178.01,1074.34,1078.14,1130.23,1180.19,1417.05,1590.45,1884.74,2194.39,2592.2,2965.84,3430.51,3839.28,4247.93,4603.8,4645.12,4551.35,4480.04,4096.68,3718.12,4227.42,5585.8,6268.75,5185.44,2998.39,1377.83,659.45,437.312,326.578,284.112,236.776,212.458,215.576,253.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,1148.58,1080.88,1055.47,1076.85,1139.72,1368.15,1505.9,1741.62,2020.92,2442.48,2701.82,3136.94,3521.5,3853.5,4148.07,4178.14,4210.29,4069.1,3721.08,3140.45,2984.12,3778.53,5253.9,5775.39,4407.38,2383.07,1063.17,536.66,344.242,286.22,245.385,215.019,206.742,202.388,239.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,1110.53,1054.29,1074.9,1077.86,1136.92,1290.12,1427.96,1662.97,1939.4,2248.57,2524.43,2894.95,3240.66,3516.35,3815.11,3821.79,3846.87,3713.39,3406.45,2899.9,2441.62,2542.57,3625.47,5044.59,5154.11,3694.09,1873.19,857.483,404.236,295.892,254.435,215.402,207.064,190.533,187.187,223.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,1084.09,1029.51,1033.83,1035.68,1104.51,1213.81,1363.6,1585.94,1886.86,2035.8,2379.38,2639.15,2993.67,3231.81,3536.1,3523.92,3523.55,3397.11,3108.2,2700.25,2193.57,1972.3,2296.2,3547.91,4729.78,4592.15,3038.25,1563.97,618.187,338.845,261.529,223.106,207.992,190.548,173.87,174.665,219.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,1063.67,979.771,1032.34,1001.62,1081.75,1196.71,1350.58,1543.6,1742.85,1905.39,2207.22,2440.92,2774.56,3011.86,3218.77,3224.08,3203.89,3105.98,2850.05,2485.3,2057.22,1735.27,1649.5,2207.39,3487.18,4457.49,3999.59,2615.14,1140.89,491.654,286.319,245.142,214.821,202.48,176.406,166.358,172.121,214.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1018.13,921.16,978.162,936.958,1012.14,1151.24,1298.82,1465.15,1606.34,1764.49,2040.46,2233.88,2517.6,2749.6,2930.27,2982.43,2959.36,2851.07,2670.59,2310.43,1906.71,1628.32,1419.11,1502.67,2186.66,3390.63,4092.35,3544.69,1991.28,899.245,404.367,266.664,221.093,204.64,182.625,171.412,157.102,171.088,202.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,1026.08,942.701,947.189,923.895,981.586,1126.84,1221.81,1370.44,1492.5,1667.09,1891.84,2070.99,2264.93,2455.77,2644.57,2728.27,2705.73,2630.44,2474.43,2153.02,1809.29,1563.38,1336.82,1234.68,1370.43,2093.37,3278.31,3746.8,2969.34,1671.42,732.861,360.086,238.694,208.71,188.47,180.476,161.887,152.643,161.048,186.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
