TITLE,F507
DATA TYPE,FLUORESCENCE SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,2024/10/23
TIME,12:21:45
SPECTROMETER/DATA SYSTEM,JASCO Corp., FP-8350, Rev. 1.00
DELTAX,2
XUNITS,NANOMETERS
YUNITS,INTENSITY
FIRSTX,  300.0000
LASTX,  560.0000
NPOINTS,     131
FIRSTY,   545.50635
MAXY,   793.45404
MINY,     0.00000
XYDATA
,240,242,244,246,248,250,252,254,256,258,260,262,264,266,268,270,272,274,276,278,280,282,284,286,288,290,292,294,296,298,300,302,304,306,308,310,312,314,316,318,320,322,324,326,328,330,332,334,336,338,340,342,344,346,348,350,352,354,356,358,360,362,364,366,368,370,372,374,376,378,380,382,384,386,388,390,392,394,396,398,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450
300,545.506,538.878,610.119,694.863,859.614,1003.82,1185.38,1534.75,1881.15,2218.4,2723.91,3156.8,3779.65,4973.86,7394.98,9714.06,9910.75,7491.9,4630.46,2660.88,1484.38,888.332,616.088,439.903,369.515,397.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,573.406,544.49,592.299,702.371,862.954,1006.42,1171.26,1531.94,1823.66,2135.09,2603.63,3027.59,3474.08,4130.43,5566.49,7828,9595.96,8976.5,6192.13,3380.09,1668.44,896.737,610.719,449.613,354.551,333.409,353.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,588.044,556.324,591.582,712.236,855.496,1012.05,1194.28,1476.79,1758.41,2058.3,2466,2887.91,3299.94,3743.95,4301.17,5609.12,7837,9234.16,7941.73,4843.86,2233.18,1047.91,618.848,454.705,369.692,316.322,284.981,298.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,587.158,568.178,626.62,706.68,822.363,980.185,1224.69,1394.33,1714.52,1995.73,2359.56,2716.21,3123.21,3509.9,3738.86,4191.47,5631.77,7754.31,8522.58,6560.85,3604.19,1588.29,718.958,467.3,378.788,324.872,266.036,248.453,297.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,641.266,561.346,602.346,719.974,800.285,966.456,1160.46,1360.84,1624.72,1920.9,2236.17,2563.24,2843.86,3250.75,3441.61,3527.57,4086.37,5601.64,7443.79,7449.7,5350.83,2707.67,1111.28,549.642,382.819,322.001,271.996,241.776,240.504,280.644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,658.877,554.462,576.902,694.674,821.096,932.532,1083.15,1291.66,1549.79,1786.36,2099.97,2379.74,2661.32,3015.88,3178.16,3186.88,3212.71,3819.93,5367.63,6731.93,6498.86,4349.4,2125.23,884.175,436.352,328.291,267.731,245.767,226.267,225.099,276.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,643.112,582.771,595.035,672.585,805.889,906.01,1050.97,1226.28,1474.68,1693.36,1953.87,2212.02,2505.84,2767.97,2917.75,2901.45,2842.05,2939.17,3568.89,4939.36,6210.7,5645.81,3632.25,1683.43,676.205,363.837,260.17,240.982,227.522,209.066,219.439,264.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,603.487,594.863,575.447,660.407,747.704,882.779,1010.53,1170.86,1354.06,1634.37,1825.35,2050.27,2321.47,2515.72,2654.41,2658.48,2608.16,2506.63,2508.96,3110.23,4658.35,5736.66,4999.58,3038.21,1330.29,536.082,290.515,236.636,232.034,201.498,197.356,204.31,246.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,574.622,581.654,604.623,656.838,734.743,826.639,983.48,1094,1229.76,1507.03,1694.87,1897.69,2130.6,2312.52,2394.93,2427.24,2375.73,2233.91,2031.43,2042.52,2857.06,4455.93,5397.61,4458.49,2489.55,1024.72,417.139,253.459,229.851,198.882,201.847,180.362,195.202,226.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
